,vpsu,vstrat,mar1,mar2,adults,age,attend,babies,bible,blkwhite,born,cappun,childs,class,cohort,comprend,coninc,coop,courts,dateintv,degree,dwelling,earnrs,educ,eth1,ethnic,ethnum,famgen,family16,feeused,finalter,finrela,form,formwt,fund,fund16,gender1,gender2,god,granborn,happy,health,hefinfo,hhrace,hhtype,hhtype1,hispanic,hompop,id,incom16,income,income06,indus80,intage,intethn,inthisp,intrace1,intsex,intyrs,isco681,isco88,lngthinv,marital,mobile16,mode,natpark,natroad,natsoc,occ80,old1,old2,othlang,oversamp,parborn,partyid,permoral,phone,polviews,pray,prestg80,preteen,punsin,race,racecen1,raclive,realinc,reborn,reg16,region,relactiv,relate1,relate2,relexp,relexper,relhh1,relhh2,relhhd1,relhhd2,relig,relig16,reliten,rellife,relpersn,res16,respnum,rotapple,rplace,rvisitor,sampcode,sample,satfin,savesoul,sei,sex,sibs,size,spaneng,sprtprsn,srcbelt,teens,trust,union,unrelat,version,visitors,vote04,weekswrk,whoelse1,whoelse2,whoelse3,whoelse4,whoelse5,whoelse6,widowed,wksub,wksup,wrkgovt,wrkslf,wrkstat,wtss,wtssall,wtssnr,xnorcsiz,year,zodiac
996,1.0,2351.0,4.0,,1.0,30.0,5.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1980.0,1.0,11041.25,1.0,2.0,501.0,4.0,7.0,1.0,18.0,11.0,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,,3.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,997.0,3.0,9.0,10.0,601.0,43.0,1.0,1.0,1.0,2.0,0.52328765392303467,530.0,2213.0,77.0,5.0,2.0,1.0,2.0,1.0,1.0,77.0,30.0,,2.0,1.0,0.0,2.0,2.0,6.0,2.0,3.0,58.0,0.0,4.0,1.0,1.0,1.0,7122.5,1.0,3.0,3.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,533.0,9.0,2.0,2.0,73.300003051757812,2.0,3.0,711.0,1.0,2.0,2.0,0.0,1.0,4.0,,3.0,0.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.46312767267227173,0.46312767267227173,0.41216123104095459,1.0,2010.0,10.0
997,1.0,2351.0,5.0,,1.0,21.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1989.0,1.0,1606.0,1.0,2.0,507.0,1.0,1.0,1.0,14.0,,,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,998.0,3.0,2.0,2.0,411.0,60.0,1.0,1.0,1.0,2.0,1.1616438627243042,3939.0,4100.0,88.0,5.0,1.0,1.0,1.0,1.0,3.0,379.0,21.0,3.0,2.0,1.0,0.0,3.0,1.0,6.0,4.0,5.0,34.0,0.0,4.0,1.0,1.0,1.0,1036.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,41.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,533.0,9.0,2.0,2.0,37.700000762939453,2.0,3.0,711.0,1.0,4.0,2.0,0.0,,,,1.0,0.0,3.0,12.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,0.46312767267227173,0.46312767267227173,0.41216123104095459,1.0,2010.0,1.0
998,1.0,2351.0,1.0,1.0,2.0,39.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1971.0,2.0,,3.0,2.0,725.0,0.0,2.0,1.0,11.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,999.0,,,,250.0,,,1.0,1.0,,,9790.0,8330.0,187.0,1.0,3.0,2.0,3.0,3.0,1.0,859.0,39.0,29.0,2.0,1.0,0.0,0.0,1.0,3.0,6.0,5.0,27.0,0.0,4.0,2.0,2.0,1.0,,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,4.0,1.0,1.0,533.0,9.0,2.0,2.0,31.399999618530273,1.0,1.0,711.0,1.0,2.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.6841006278991699,1.6841006278991699,1.4987680912017822,1.0,2010.0,11.0
999,1.0,2351.0,1.0,1.0,2.0,43.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,1967.0,1.0,54202.5,1.0,2.0,505.0,1.0,2.0,2.0,13.0,30.0,30.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,0.0,2.0,,1.0,5.0,3.0,1.0,1.0,2.0,1000.0,3.0,12.0,20.0,841.0,60.0,1.0,1.0,1.0,2.0,1.1616438627243042,3211.0,4115.0,92.0,1.0,2.0,1.0,1.0,2.0,1.0,313.0,42.0,40.0,2.0,1.0,0.0,2.0,2.0,6.0,3.0,2.0,46.0,0.0,2.0,1.0,1.0,1.0,34965.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,2.0,1.0,1.0,533.0,9.0,2.0,2.0,38.400001525878906,2.0,2.0,711.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.92625534534454346,0.92625534534454346,0.82432246208190918,1.0,2010.0,5.0
1000,1.0,2351.0,1.0,1.0,2.0,62.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1948.0,1.0,54202.5,1.0,2.0,630.0,2.0,2.0,2.0,15.0,30.0,30.0,2.0,1.0,5.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,,1.0,2.0,3.0,1.0,1.0,2.0,1001.0,3.0,12.0,20.0,831.0,73.0,1.0,1.0,1.0,2.0,1.0,620.0,3221.0,125.0,1.0,3.0,1.0,1.0,1.0,1.0,446.0,66.0,62.0,2.0,1.0,0.0,3.0,1.0,3.0,4.0,1.0,51.0,0.0,4.0,2.0,2.0,1.0,34965.0,1.0,5.0,3.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,533.0,9.0,1.0,1.0,36.5,2.0,6.0,711.0,1.0,2.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.6841006278991699,1.6841006278991699,1.4987680912017822,1.0,2010.0,2.0
1001,1.0,2351.0,1.0,1.0,2.0,24.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,2.0,1986.0,3.0,11041.25,1.0,2.0,507.0,1.0,2.0,2.0,12.0,,,4.0,1.0,7.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1002.0,3.0,9.0,10.0,641.0,60.0,1.0,1.0,1.0,2.0,1.1616438627243042,5319.0,5122.0,89.0,1.0,1.0,1.0,2.0,1.0,3.0,436.0,23.0,21.0,2.0,1.0,0.0,1.0,1.0,6.0,4.0,5.0,31.0,0.0,2.0,1.0,1.0,1.0,7122.5,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,533.0,9.0,3.0,1.0,27.5,1.0,6.0,711.0,1.0,2.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,1.0,28.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.92625534534454346,0.92625534534454346,0.82432246208190918,1.0,2010.0,6.0
1002,1.0,2351.0,1.0,1.0,3.0,61.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1949.0,1.0,,2.0,2.0,519.0,1.0,2.0,1.0,12.0,8.0,,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,0.0,2.0,,1.0,1.0,41.0,1.0,1.0,3.0,1003.0,2.0,,,581.0,60.0,1.0,1.0,1.0,2.0,1.1616438627243042,4210.0,1314.0,93.0,3.0,1.0,1.0,1.0,1.0,1.0,243.0,65.0,67.0,2.0,1.0,0.0,5.0,1.0,3.0,4.0,1.0,44.0,0.0,4.0,1.0,1.0,,,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,3.0,7.0,1.0,533.0,9.0,2.0,1.0,50.700000762939453,2.0,5.0,4.0,1.0,2.0,5.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,2.0,2.0,5.0,1.38938307762146,1.38938307762146,1.2364836931228638,5.0,2010.0,3.0
1003,1.0,2351.0,5.0,,1.0,45.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,1965.0,2.0,9033.75,1.0,2.0,626.0,1.0,1.0,1.0,13.0,18.0,18.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,,4.0,0.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1004.0,2.0,9.0,9.0,840.0,73.0,1.0,1.0,1.0,2.0,1.0,5900.0,3460.0,70.0,5.0,2.0,1.0,1.0,1.0,1.0,467.0,44.0,,2.0,1.0,0.0,1.0,1.0,6.0,2.0,2.0,47.0,0.0,3.0,1.0,1.0,1.0,5827.5,2.0,3.0,3.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,2.0,3.0,3.0,6.0,1.0,4.0,1.0,1.0,533.0,9.0,3.0,2.0,31.200000762939453,2.0,4.0,4.0,1.0,2.0,5.0,0.0,2.0,4.0,,3.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,0.84205031394958496,0.84205031394958496,0.74938404560089111,5.0,2010.0,5.0
1004,1.0,2351.0,3.0,,1.0,74.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,1936.0,1.0,30112.5,1.0,2.0,416.0,1.0,2.0,0.0,13.0,11.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,5.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1005.0,4.0,12.0,17.0,60.0,63.0,1.0,1.0,1.0,1.0,0.52328765392303467,8730.0,7213.0,90.0,3.0,1.0,1.0,2.0,1.0,2.0,596.0,73.0,,2.0,1.0,0.0,5.0,1.0,3.0,6.0,5.0,35.0,0.0,4.0,1.0,1.0,1.0,19425.0,2.0,3.0,3.0,3.0,1.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,2.0,3.0,3.0,6.0,1.0,4.0,1.0,1.0,533.0,9.0,1.0,2.0,37.400001525878906,1.0,3.0,4.0,1.0,4.0,5.0,0.0,,,,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,2.0,2.0,5.0,0.46312767267227173,0.46312767267227173,0.41216123104095459,5.0,2010.0,5.0
1005,1.0,2351.0,1.0,1.0,2.0,27.0,6.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1983.0,1.0,44165.0,1.0,2.0,626.0,2.0,2.0,2.0,17.0,11.0,,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,5.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1006.0,3.0,12.0,19.0,20.0,73.0,1.0,1.0,1.0,2.0,1.0,549.0,3211.0,69.0,1.0,2.0,1.0,2.0,2.0,2.0,208.0,26.0,27.0,2.0,1.0,0.0,5.0,2.0,6.0,6.0,3.0,57.0,0.0,2.0,1.0,1.0,2.0,28490.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,533.0,9.0,2.0,2.0,50.700000762939453,2.0,2.0,4.0,1.0,3.0,5.0,0.0,2.0,4.0,0.0,3.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.6841006278991699,1.6841006278991699,1.4987680912017822,5.0,2010.0,12.0
1006,1.0,2351.0,1.0,1.0,2.0,72.0,6.0,0.0,2.0,1.0,1.0,2.0,4.0,3.0,1938.0,2.0,44165.0,1.0,2.0,601.0,3.0,2.0,0.0,16.0,11.0,,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,2.0,1007.0,4.0,12.0,19.0,711.0,60.0,1.0,1.0,1.0,2.0,1.1616438627243042,4419.0,3412.0,121.0,1.0,2.0,2.0,1.0,2.0,,253.0,72.0,69.0,2.0,1.0,0.0,5.0,1.0,3.0,4.0,4.0,45.0,0.0,3.0,1.0,1.0,1.0,28490.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,533.0,9.0,2.0,1.0,65.800003051757812,1.0,0.0,4.0,1.0,2.0,5.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,5.0,1.6841006278991699,1.6841006278991699,1.4987680912017822,5.0,2010.0,11.0
1007,1.0,2351.0,,,1.0,58.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1952.0,1.0,30112.5,1.0,3.0,810.0,3.0,2.0,1.0,16.0,11.0,,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,,6.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1008.0,4.0,12.0,17.0,761.0,73.0,1.0,1.0,1.0,2.0,1.0,5520.0,9132.0,92.0,5.0,2.0,2.0,1.0,2.0,1.0,407.0,,,2.0,1.0,0.0,6.0,3.0,6.0,4.0,1.0,23.0,0.0,3.0,1.0,1.0,2.0,19425.0,2.0,3.0,3.0,7.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,533.0,9.0,2.0,2.0,22.5,2.0,2.0,4.0,1.0,1.0,5.0,0.0,2.0,4.0,,3.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,1.0,0.84205031394958496,0.84205031394958496,0.74938404560089111,5.0,2010.0,2.0
1008,2.0,2351.0,1.0,,1.0,45.0,7.0,0.0,2.0,2.0,1.0,2.0,4.0,3.0,1965.0,1.0,152927.23061,1.0,,722.0,4.0,2.0,1.0,20.0,18.0,,3.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,,6.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1009.0,4.0,12.0,25.0,820.0,56.0,1.0,1.0,1.0,2.0,0.52328765392303467,630.0,2222.0,118.0,1.0,1.0,1.0,3.0,3.0,2.0,85.0,45.0,,2.0,1.0,0.0,4.0,2.0,4.0,5.0,1.0,72.0,0.0,1.0,1.0,1.0,,119606.06531999999,1.0,3.0,3.0,3.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,534.0,9.0,2.0,1.0,96.0,1.0,2.0,17.0,1.0,1.0,5.0,0.0,,,,1.0,0.0,1.0,49.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.84205031394958496,0.84205031394958496,0.78822308778762817,6.0,2010.0,12.0
1009,2.0,2351.0,1.0,1.0,2.0,49.0,7.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,1961.0,1.0,80300.0,1.0,2.0,517.0,4.0,2.0,2.0,18.0,18.0,18.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1010.0,4.0,12.0,22.0,311.0,56.0,1.0,1.0,1.0,2.0,0.52328765392303467,2190.0,1229.0,114.0,1.0,3.0,1.0,2.0,2.0,2.0,19.0,48.0,46.0,2.0,1.0,0.0,5.0,1.0,3.0,5.0,1.0,51.0,0.0,2.0,1.0,1.0,1.0,51800.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,534.0,9.0,2.0,2.0,63.5,1.0,3.0,17.0,1.0,2.0,5.0,0.0,2.0,4.0,0.0,3.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.92625534534454346,0.92625534534454346,0.86704540252685547,6.0,2010.0,8.0
1010,2.0,2351.0,1.0,1.0,3.0,51.0,7.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,1959.0,1.0,,1.0,2.0,419.0,1.0,2.0,3.0,12.0,18.0,18.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,2.0,1.0,1.0,1.0,41.0,1.0,1.0,3.0,1011.0,3.0,,,410.0,56.0,1.0,1.0,1.0,2.0,0.52328765392303467,9852.0,8324.0,104.0,1.0,1.0,1.0,2.0,2.0,1.0,804.0,50.0,50.0,2.0,1.0,0.0,4.0,1.0,6.0,6.0,2.0,30.0,0.0,2.0,1.0,1.0,2.0,,1.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,534.0,9.0,2.0,1.0,31.5,1.0,3.0,17.0,1.0,2.0,5.0,0.0,,,0.0,1.0,0.0,1.0,52.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.38938307762146,1.38938307762146,1.3005681037902832,6.0,2010.0,7.0
1011,2.0,2351.0,1.0,1.0,2.0,57.0,7.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,1953.0,1.0,152927.23061,1.0,3.0,407.0,4.0,2.0,2.0,19.0,14.0,14.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,,2.0,1.0,3.0,1.0,1.0,2.0,1012.0,4.0,12.0,25.0,711.0,56.0,1.0,1.0,1.0,2.0,0.52328765392303467,849.0,2132.0,136.0,1.0,2.0,1.0,2.0,1.0,3.0,229.0,56.0,56.0,2.0,1.0,0.0,7.0,3.0,3.0,7.0,1.0,61.0,0.0,3.0,1.0,1.0,2.0,119606.06531999999,1.0,3.0,3.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,534.0,9.0,1.0,1.0,76.300003051757812,1.0,1.0,17.0,1.0,1.0,4.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,52.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.92625534534454346,0.92625534534454346,0.86704540252685547,4.0,2010.0,4.0
1012,2.0,2351.0,1.0,1.0,2.0,44.0,8.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,1966.0,1.0,66247.5,2.0,2.0,505.0,1.0,2.0,2.0,14.0,97.0,97.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,,1.0,1.0,2.0,1.0,4.0,11.0,1.0,3.0,1013.0,3.0,12.0,21.0,530.0,56.0,1.0,1.0,1.0,2.0,0.52328765392303467,4320.0,3415.0,104.0,1.0,1.0,1.0,2.0,3.0,,259.0,43.0,46.0,2.0,1.0,0.0,4.0,3.0,3.0,5.0,1.0,49.0,1.0,2.0,1.0,1.0,1.0,42735.0,1.0,3.0,3.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,534.0,9.0,2.0,1.0,64.099998474121094,1.0,1.0,17.0,1.0,1.0,4.0,0.0,2.0,4.0,0.0,3.0,0.0,1.0,52.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.92625534534454346,0.92625534534454346,0.86704540252685547,4.0,2010.0,4.0
1013,2.0,2351.0,1.0,1.0,2.0,31.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1979.0,1.0,36135.0,1.0,3.0,405.0,1.0,2.0,2.0,13.0,11.0,,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,11.0,1.0,3.0,1014.0,2.0,12.0,18.0,710.0,56.0,1.0,1.0,1.0,2.0,0.52328765392303467,2190.0,1233.0,105.0,1.0,1.0,1.0,2.0,2.0,1.0,13.0,27.0,30.0,2.0,1.0,0.0,3.0,1.0,6.0,4.0,5.0,59.0,0.0,2.0,1.0,1.0,2.0,23310.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,1.0,3.0,5.0,2.0,3.0,2.0,1.0,534.0,9.0,3.0,2.0,73.300003051757812,1.0,1.0,17.0,1.0,2.0,4.0,0.0,,,0.0,1.0,0.0,1.0,52.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.92625534534454346,0.92625534534454346,0.86704540252685547,4.0,2010.0,8.0
1014,2.0,2351.0,1.0,5.0,1.0,39.0,7.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,1971.0,1.0,44165.0,1.0,2.0,422.0,1.0,2.0,1.0,13.0,18.0,,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,0.0,2.0,,1.0,1.0,2.0,2.0,1.0,4.0,1015.0,2.0,12.0,19.0,322.0,56.0,1.0,1.0,1.0,2.0,0.52328765392303467,3939.0,4100.0,95.0,1.0,1.0,1.0,2.0,1.0,1.0,379.0,35.0,16.0,2.0,1.0,0.0,5.0,3.0,3.0,7.0,1.0,34.0,1.0,,1.0,1.0,2.0,28490.0,1.0,3.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,534.0,9.0,3.0,1.0,37.700000762939453,2.0,4.0,17.0,1.0,1.0,4.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,0.92625534534454346,0.92625534534454346,0.86704540252685547,4.0,2010.0,7.0
1015,2.0,2351.0,1.0,1.0,2.0,39.0,7.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,1971.0,1.0,66247.5,1.0,2.0,427.0,3.0,2.0,2.0,16.0,14.0,14.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,0.0,2.0,,1.0,1.0,3.0,1.0,1.0,2.0,1016.0,3.0,12.0,21.0,640.0,43.0,1.0,1.0,1.0,2.0,0.52328765392303467,4519.0,5220.0,109.0,1.0,2.0,1.0,2.0,1.0,3.0,274.0,38.0,37.0,2.0,1.0,0.0,6.0,3.0,6.0,6.0,1.0,32.0,0.0,2.0,1.0,1.0,1.0,42735.0,2.0,3.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,534.0,9.0,3.0,1.0,38.900001525878906,1.0,5.0,198.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,50.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.92625534534454346,0.92625534534454346,0.86704540252685547,2.0,2010.0,8.0
1016,2.0,2351.0,1.0,1.0,2.0,59.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1951.0,1.0,66247.5,1.0,2.0,331.0,1.0,2.0,2.0,13.0,21.0,,3.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1017.0,2.0,12.0,21.0,471.0,43.0,1.0,1.0,1.0,2.0,0.52328765392303467,8340.0,8290.0,127.0,1.0,1.0,1.0,2.0,2.0,,779.0,54.0,43.0,2.0,1.0,0.0,4.0,2.0,6.0,4.0,5.0,33.0,0.0,3.0,1.0,1.0,1.0,42735.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,534.0,9.0,2.0,2.0,27.700000762939453,1.0,2.0,198.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,46.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,0.92625534534454346,0.92625534534454346,0.86704540252685547,2.0,2010.0,6.0
1017,2.0,2351.0,1.0,1.0,2.0,33.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1977.0,1.0,54202.5,1.0,2.0,615.0,1.0,2.0,1.0,14.0,11.0,,3.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,5.0,4.0,11.0,1.0,3.0,1018.0,3.0,12.0,20.0,460.0,56.0,1.0,1.0,1.0,2.0,0.52328765392303467,9499.0,8290.0,97.0,1.0,2.0,1.0,1.0,2.0,2.0,796.0,32.0,34.0,1.0,1.0,0.0,3.0,1.0,6.0,5.0,6.0,36.0,0.0,4.0,1.0,1.0,1.0,34965.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,534.0,9.0,1.0,2.0,32.0,1.0,4.0,198.0,1.0,3.0,2.0,0.0,,,0.0,1.0,0.0,2.0,31.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,2.0,2.0,4.0,1.6841006278991699,1.6841006278991699,1.5764461755752563,2.0,2010.0,8.0
